Student_id,Time_used(seconds),Sex,County,Total_Rater_1,Total_Rater_2,Total_Average,Asp_25_Rater_1,Asp_25_Rater_2,Asp_28_Rater_1,Asp_28_Rater_2,Asp_28_Average,Asp_34_Rater_1,Asp_34_Rater_2,Asp_34_Average,Asp_35_Rater_1,Asp_35_Rater_2,Asp_39_Rater_1,Asp_39_Rater_2,Asp_40_Rater_1,Asp_40_Rater_2,Asp_40_Average,Asp_41_Rater_1,Asp_41_Rater_2,Asp_42_Rater_1,Asp_42_Rater_2,Asp_42_Average,Asp_43_Rater_1,Asp_43_Rater_2,Asp_43_Average,word_count,sent_count,word_len,sent_len,LIX,SMOG,FK,lemma_count,TTR,RTTR,Uber,Maas,MTLD,CVV,LD,A,D,I,J,K,N,P,S,V,SV_ratio,F-index,A_TTR,D_TTR,J_TTR,K_TTR,P_TTR,S_TTR,V_TTR,S_abstr,rare_5000,rare_4000,rare_3000,rare_2000,rare_1000,n_cases,Nom,Gen,Par,Add,Ill,AddIll,Ine,Ela,All,Ade,Abl,Tra,Ter,Ess,Abe,Com,Sing,Plur,S_cases,S_Plur,A_cases,A_Plur,A_Pos,A_Cmp,A_Sup,P_cases,P_Plur,P_Prs,P_Reflex,P_Dem,P_Ind,P_IntRel,V_Fin,V_Ind,V_Cnd,V_Imp,V_Prs1,V_Prs2,V_Prs3,V_Pres,V_Past,V_Sing,V_Plur,V_Neg,V_Pass,V_NonFin,V_Inf,V_Part,V_Conv,J_Sub,K_Post,replaced_words,replaced_word_ratio,wordorder_errors,wordorder_error_ratio,missing_words,missing_word_ratio,unnecessary_words,unnecessary_word_ratio,whitespace_errors,whitespace_error_ratio,misc_errors,misc_error_ratio,replaced_punct,replaced_punct_ratio,unnecessary_punct,unnecessary_punct_ratio,missing_punct,missing_punct_ratio,error_count,errors_per_word,errors_per_sent,spelling_errors,spell_error_word_ratio,paragraph_count,mean_word_count,mean_sent_count,std_word_count,std_sent_count,diff_word_count,diff_sent_count
id_ KfDSmH,2422,N,Pärnu maakond,15.0,11,13.0,2.0,1,2.0,1,1.5,3.0,1,2.0,2.0,1,1.0,2,1.0,1,1.0,1.0,0,2.0,2,2.0,1.0,2,1.5,526,35,5.63878327,15.02857143,45,15.30523559,16.518291146116244,226,0.429657795,9.854068276,46.46729315,0.021520513,141.1350068,3.112864032,0.463878327,0.072243346,0.155893536,0.0,0.119771863,0.022813688,0.0,0.16730038,0.216730038,0.245247148,0.88372093,37.16730038,0.789473684,0.585365854,0.126984127,0.75,0.204545455,0.614035088,0.387596899,1.833333333,0.058935361,0.072243346,0.104562738,0.129277567,0.174904943,11,0.354166667,0.2125,0.183333333,0.004166667,0.0,0.004166667,0.020833333,0.054166667,0.025,0.0625,0.0,0.033333333,0.0,0.0125,0.0,0.025,0.595833333,0.391666667,11,0.429824561,6,0.342105263,0.894736842,0.105263158,0.0,7,0.363636364,0.238636364,0.136363636,0.363636364,0.170454545,0.090909091,0.503875969,0.426356589,0.069767442,0.007751938,0.007751938,0.023255814,0.379844961,0.503875969,0.062015504,0.248062016,0.162790698,0.054263566,0.03875969,0.348837209,0.255813953,0.062015504,0.031007752,0.317460317,0.666666667,15,0.536,4,0.143,0,0.0,1,0.036,2,0.071,5,0.179,0,0.0,1,0.036,0,0.0,28,0.053231939,0.8,3,0.006,4,131.0,8.5,40.75945698035406,1.0,88,2
id_ 10yfyN,1896,M,Pärnu maakond,15.0,12,13.5,2.0,1,2.0,2,2.0,2.0,1,1.5,3.0,2,2.0,1,1.0,2,1.5,1.0,2,1.0,1,1.0,1.0,0,0.5,217,17,5.834101382,12.76470588,47,15.28720354,16.19653022499322,120,0.552995392,8.1461308,48.85722723,0.020467801,144.4517088,2.321191727,0.552995392,0.087557604,0.161290323,0.0,0.124423963,0.01843318,0.004608295,0.059907834,0.276497696,0.267281106,1.034482759,44.70046083,0.684210526,0.714285714,0.185185185,1.0,0.538461538,0.666666667,0.431034483,1.693877551,0.119815668,0.133640553,0.152073733,0.161290323,0.184331797,10,0.397849462,0.139784946,0.172043011,0.0,0.0,0.0,0.11827957,0.053763441,0.021505376,0.032258065,0.0,0.032258065,0.0,0.010752688,0.0,0.021505376,0.741935484,0.258064516,8,0.266666667,7,0.157894737,0.842105263,0.157894737,0.0,5,0.384615385,0.153846154,0.0,0.384615385,0.307692308,0.153846154,0.706896552,0.534482759,0.172413793,0.0,0.051724138,0.017241379,0.327586207,0.706896552,0.086206897,0.275862069,0.120689655,0.172413793,0.103448276,0.155172414,0.068965517,0.086206897,0.0,0.518518519,0.75,12,0.462,0,0.0,1,0.038,1,0.038,1,0.038,4,0.154,0,0.0,2,0.077,5,0.192,26,0.119815668,1.529411765,6,0.028,3,71.66666666666667,5.333333333333333,49.903239707791855,3.5118845842842465,91,7
id_ SIrVKe,3519,N,Pärnu maakond,21.0,27,24.0,2.0,3,2.0,3,2.5,3.0,3,3.0,2.0,3,2.0,3,2.0,3,2.5,2.0,3,3.0,3,3.0,3.0,3,3.0,212,20,6.70754717,10.6,54,15.18015147,19.379849056603778,133,0.627358491,9.134477503,61.54167839,0.016249151,262.1733333,3.061862178,0.603773585,0.117924528,0.113207547,0.0,0.08490566,0.023584906,0.0,0.108490566,0.325471698,0.226415094,1.4375,50.94339623,0.72,0.875,0.388888889,1.0,0.304347826,0.666666667,0.625,1.979591837,0.146226415,0.146226415,0.188679245,0.216981132,0.264150943,10,0.376068376,0.196581197,0.153846154,0.008547009,0.0,0.008547009,0.034188034,0.076923077,0.05982906,0.017094017,0.0,0.034188034,0.0,0.0,0.0,0.034188034,0.547008547,0.444444444,10,0.463768116,7,0.44,0.84,0.16,0.0,5,0.391304348,0.0,0.304347826,0.391304348,0.086956522,0.217391304,0.625,0.541666667,0.083333333,0.0,0.0,0.0,0.395833333,0.625,0.041666667,0.208333333,0.1875,0.104166667,0.083333333,0.208333333,0.104166667,0.041666667,0.0625,0.277777778,1.0,5,0.556,1,0.111,0,0.0,0,0.0,1,0.111,1,0.111,0,0.0,0,0.0,1,0.111,9,0.04245283,0.45,2,0.009,5,42.0,3.8,11.20267825120404,0.8366600265340756,29,2
id_ KPpx0B,1928,N,Pärnu maakond,16.0,10,13.0,2.0,1,2.0,1,1.5,2.0,1,1.5,2.0,2,2.0,1,1.0,1,1.0,1.0,0,2.0,1,1.5,2.0,2,2.0,209,16,5.559808612,13.0625,42,14.73174253,15.645044856459329,123,0.586538462,8.459177992,53.39906861,0.018726918,153.2631579,2.860387768,0.538461538,0.081339713,0.14354067,0.0,0.124401914,0.014354067,0.004784689,0.09569378,0.267942584,0.263157895,1.018181818,43.06220096,0.941176471,0.6,0.307692308,1.0,0.5,0.660714286,0.545454545,1.641025641,0.105263158,0.105263158,0.114832536,0.148325359,0.19138756,10,0.446808511,0.170212766,0.20212766,0.010638298,0.0,0.010638298,0.053191489,0.021276596,0.031914894,0.042553191,0.0,0.010638298,0.0,0.0,0.0,0.010638298,0.765957447,0.234042553,9,0.285714286,4,0.117647059,0.941176471,0.058823529,0.0,7,0.2,0.15,0.0,0.3,0.35,0.2,0.509090909,0.490909091,0.018181818,0.0,0.0,0.0,0.4,0.472727273,0.109090909,0.345454545,0.054545455,0.090909091,0.0,0.327272727,0.218181818,0.072727273,0.036363636,0.269230769,0.666666667,3,0.231,1,0.077,1,0.077,1,0.077,1,0.077,4,0.308,0,0.0,1,0.077,1,0.077,13,0.062200957,0.8125,0,0.0,3,68.33333333333333,5.0,22.18858565419016,1.0,44,2
id_ elWd7O,2670,M,Järva maakond,18.0,20,19.0,2.0,2,2.0,2,2.0,3.0,3,3.0,1.0,3,2.0,2,2.0,2,2.0,2.0,3,2.0,0,1.0,2.0,3,2.5,211,13,5.568720379,16.23076923,44,15.19576502,16.353270142180097,92,0.433333333,6.27959659,34.1902858,0.029248074,74.56521739,1.944543648,0.561904762,0.08056872,0.104265403,0.0,0.090047393,0.004739336,0.004739336,0.118483412,0.293838863,0.303317536,0.96875,42.65402844,0.529411765,0.727272727,0.368421053,1.0,0.32,0.467741935,0.34375,1.285714286,0.123222749,0.127962085,0.151658768,0.180094787,0.232227488,9,0.39047619,0.114285714,0.20952381,0.019047619,0.0,0.019047619,0.085714286,0.028571429,0.085714286,0.028571429,0.0,0.038095238,0.0,0.0,0.0,0.0,0.761904762,0.238095238,8,0.290322581,5,0.117647059,0.941176471,0.058823529,0.0,5,0.2,0.16,0.24,0.24,0.08,0.28,0.5625,0.484375,0.078125,0.0,0.015625,0.0,0.375,0.5625,0.0,0.1875,0.203125,0.125,0.0,0.171875,0.15625,0.0,0.015625,0.473684211,0.0,5,0.238,0,0.0,0,0.0,0,0.0,0,0.0,1,0.048,0,0.0,1,0.048,14,0.667,21,0.099526066,1.615384615,1,0.005,4,52.0,3.0,12.274635093014645,0.816496580927726,26,2
id_ EUU9wQ,2956,M,Järva maakond,14.0,17,15.5,2.0,3,2.0,2,2.0,2.0,3,2.5,1.0,2,2.0,2,1.0,3,2.0,0.0,2,2.0,0,1.0,2.0,0,1.0,381,17,5.93175853,22.41176471,60,19.813265,20.83877721167207,183,0.477572559,9.297345495,47.70293299,0.020963072,198.4925528,2.928571429,0.551451187,0.078740157,0.12335958,0.0,0.162729659,0.010498688,0.0,0.078740157,0.288713911,0.257217848,1.12244898,45.93175853,0.633333333,0.723404255,0.129032258,1.0,0.266666667,0.672727273,0.418367347,1.666666667,0.120734908,0.139107612,0.17847769,0.212598425,0.238845144,11,0.341176471,0.082352941,0.288235294,0.023529412,0.0,0.023529412,0.076470588,0.017647059,0.035294118,0.029411765,0.0,0.058823529,0.0,0.023529412,0.0,0.017647059,0.605882353,0.388235294,11,0.418181818,7,0.366666667,0.9,0.1,0.0,9,0.3,0.2,0.233333333,0.333333333,0.1,0.133333333,0.489795918,0.448979592,0.040816327,0.0,0.0,0.0,0.367346939,0.469387755,0.030612245,0.255102041,0.112244898,0.091836735,0.020408163,0.285714286,0.275510204,0.010204082,0.0,0.338709677,0.75,9,0.22,4,0.098,2,0.049,4,0.098,0,0.0,5,0.122,0,0.0,2,0.049,15,0.366,41,0.107611549,2.411764706,1,0.003,4,94.25,4.0,38.21321760857099,1.8257418583505536,89,4
id_ Fk63kd,3108,M,Järva maakond,9.0,10,9.5,1.0,0,1.0,1,1.0,1.0,3,2.0,1.0,2,1.0,2,1.0,1,1.0,1.0,1,1.0,0,0.5,1.0,0,0.5,259,13,5.046332046,19.92307692,45,14.87955286,15.506640926640928,111,0.430278884,6.816899553,36.20282716,0.027622152,88.25114155,2.138089935,0.501992032,0.015444015,0.166023166,0.0,0.1003861,0.015444015,0.030888031,0.127413127,0.301158301,0.243243243,1.238095238,39.76833977,1.0,0.651162791,0.307692308,0.75,0.333333333,0.41025641,0.380952381,1.739130435,0.038610039,0.057915058,0.084942085,0.11969112,0.162162162,9,0.422764228,0.097560976,0.243902439,0.0,0.0,0.0,0.162601626,0.008130081,0.008130081,0.024390244,0.008130081,0.024390244,0.0,0.0,0.0,0.0,0.788617886,0.211382114,5,0.243589744,3,0.0,1.0,0.0,0.0,8,0.212121212,0.424242424,0.060606061,0.181818182,0.242424242,0.090909091,0.650793651,0.492063492,0.158730159,0.0,0.015873016,0.047619048,0.349206349,0.603174603,0.047619048,0.222222222,0.19047619,0.174603175,0.0,0.142857143,0.126984127,0.0,0.015873016,0.230769231,1.0,16,0.41,0,0.0,1,0.026,1,0.026,1,0.026,7,0.179,0,0.0,4,0.103,9,0.231,39,0.150579151,3.0,10,0.039,4,63.25,3.0,31.00940717481283,0.816496580927726,61,2
id_ BRBFUd,3720,N,Järva maakond,5.0,7,6.0,1.0,1,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1,0.0,1,0.5,0.0,1,0.0,0,0.0,0.0,0,0.0,372,29,5.674731183,12.82758621,46,14.70139291,15.994479050797183,204,0.544715447,10.46364205,57.51109834,0.017387948,214.529136,2.931763649,0.569105691,0.099462366,0.137096774,0.0,0.110215054,0.008064516,0.008064516,0.107526882,0.295698925,0.225806452,1.30952381,46.63978495,0.756756757,0.68627451,0.219512195,1.0,0.3,0.690909091,0.452380952,1.62195122,0.086021505,0.094086022,0.126344086,0.150537634,0.220430108,10,0.357894737,0.147368421,0.273684211,0.005263158,0.0,0.005263158,0.042105263,0.021052632,0.036842105,0.078947368,0.010526316,0.0,0.0,0.0,0.0,0.010526316,0.757894737,0.226315789,10,0.245454545,6,0.216216216,0.945945946,0.054054054,0.0,6,0.2,0.1,0.0,0.5,0.225,0.175,0.666666667,0.547619048,0.107142857,0.011904762,0.011904762,0.011904762,0.321428571,0.654761905,0.023809524,0.285714286,0.05952381,0.071428571,0.142857143,0.178571429,0.166666667,0.011904762,0.0,0.219512195,1.0,28,0.406,1,0.014,2,0.029,3,0.043,4,0.058,16,0.232,0,0.0,5,0.072,10,0.145,69,0.185483871,2.379310345,25,0.067,7,52.85714285714285,4.0,36.45283972216052,2.516611478423583,106,7
id_ uvFM63,1960,N,Järva maakond,11.0,11,11.0,1.0,1,1.0,2,1.5,1.0,1,1.0,2.0,2,2.0,1,1.0,2,1.5,1.0,2,1.0,0,0.5,1.0,0,0.5,274,27,5.394160584,10.14814815,36,11.78593019,13.3458799675588,109,0.397810219,6.584930817,34.18082349,0.029256171,72.39236831,2.227560396,0.565693431,0.069343066,0.098540146,0.0,0.113138686,0.003649635,0.0,0.094890511,0.332116788,0.288321168,1.151898734,46.16788321,0.473684211,0.703703704,0.225806452,1.0,0.269230769,0.43956044,0.35443038,1.368421053,0.072992701,0.087591241,0.105839416,0.124087591,0.167883212,10,0.419117647,0.154411765,0.147058824,0.036764706,0.0,0.036764706,0.080882353,0.014705882,0.007352941,0.051470588,0.0,0.080882353,0.0,0.007352941,0.0,0.0,0.610294118,0.389705882,8,0.340659341,5,0.210526316,0.947368421,0.052631579,0.0,5,0.692307692,0.5,0.115384615,0.115384615,0.230769231,0.038461538,0.569620253,0.518987342,0.050632911,0.0,0.0,0.0,0.430379747,0.556962025,0.063291139,0.215189873,0.215189873,0.101265823,0.025316456,0.202531646,0.113924051,0.050632911,0.037974684,0.35483871,0.0,20,0.541,3,0.081,1,0.027,0,0.0,4,0.108,2,0.054,0,0.0,1,0.027,6,0.162,37,0.135036496,1.37037037,15,0.055,4,68.0,6.5,46.78318786344799,3.1091263510296048,97,7
id_ gXHHJU,3731,N,Järva maakond,24.0,25,24.5,3.0,2,2.0,3,2.5,3.0,3,3.0,3.0,3,3.0,3,3.0,2,2.5,3.0,3,2.0,3,2.5,2.0,3,2.5,200,17,6.115,11.76470588,50,14.55459255,16.964235294117653,111,0.552763819,7.797693255,47.26369762,0.021157888,125.2962963,2.121320344,0.502512563,0.085,0.15,0.0,0.095,0.025,0.0,0.13,0.265,0.245,1.081632653,42.5,0.647058824,0.7,0.315789474,0.8,0.461538462,0.735849057,0.428571429,2.230769231,0.095,0.145,0.165,0.185,0.26,9,0.28125,0.197916667,0.25,0.0,0.0,0.0,0.010416667,0.125,0.010416667,0.041666667,0.0,0.072916667,0.0,0.0,0.0,0.010416667,0.729166667,0.270833333,8,0.245283019,6,0.411764706,0.941176471,0.058823529,0.0,6,0.230769231,0.115384615,0.076923077,0.307692308,0.307692308,0.192307692,0.571428571,0.510204082,0.0,0.06122449,0.040816327,0.06122449,0.428571429,0.571428571,0.040816327,0.408163265,0.12244898,0.040816327,0.020408163,0.428571429,0.346938776,0.040816327,0.040816327,0.315789474,0.8,4,0.364,1,0.091,1,0.091,1,0.091,0,0.0,1,0.091,0,0.0,0,0.0,3,0.273,11,0.055,0.647058824,4,0.02,4,49.25,4.0,28.628365886535217,1.8257418583505536,52,4
id_ MFFpSc,2489,M,Järva maakond,11.0,9,10.0,1.0,1,2.0,1,1.5,1.0,1,1.0,1.0,1,1.0,1,1.0,2,1.5,2.0,1,1.0,0,0.5,1.0,1,1.0,208,12,5.197115385,17.33333333,41,14.7901945,15.450769230769229,105,0.504807692,7.280440075,41.67677138,0.023994181,104.0,2.506887065,0.533653846,0.0625,0.182692308,0.0,0.120192308,0.004807692,0.004807692,0.096153846,0.25,0.278846154,0.896551724,37.98076923,0.615384615,0.552631579,0.24,1.0,0.4,0.730769231,0.465517241,1.565217391,0.072115385,0.081730769,0.129807692,0.153846154,0.197115385,9,0.453488372,0.093023256,0.302325581,0.0,0.0,0.0,0.069767442,0.011627907,0.011627907,0.023255814,0.0,0.0,0.0,0.0,0.011627907,0.023255814,0.73255814,0.26744186,8,0.269230769,3,0.153846154,1.0,0.0,0.0,4,0.35,0.3,0.0,0.3,0.1,0.3,0.620689655,0.568965517,0.017241379,0.034482759,0.017241379,0.137931034,0.396551724,0.620689655,0.0,0.431034483,0.137931034,0.051724138,0.0,0.24137931,0.24137931,0.0,0.0,0.32,1.0,8,0.186,2,0.047,1,0.023,1,0.023,4,0.093,5,0.116,0,0.0,1,0.023,21,0.488,43,0.206730769,3.583333333,5,0.024,7,29.428571428571427,1.5714285714285714,13.100345324419797,0.7867957924694432,34,2
id_ Rd63tD,3653,N,Järva maakond,26.0,25,25.5,3.0,3,3.0,3,3.0,3.0,3,3.0,3.0,3,3.0,2,3.0,2,2.5,3.0,3,2.0,3,2.5,3.0,3,3.0,296,14,5.39527027,21.14285714,54,18.32052505,18.40841698841699,135,0.452380952,7.756717519,40.72343828,0.024555883,153.3119503,2.776088375,0.459183673,0.10472973,0.114864865,0.0,0.131756757,0.010135135,0.0,0.189189189,0.195945946,0.253378378,0.773333333,37.66891892,0.709677419,0.705882353,0.205128205,0.666666667,0.214285714,0.620689655,0.453333333,2.16,0.050675676,0.054054054,0.081081081,0.10472973,0.165540541,11,0.413793103,0.144827586,0.220689655,0.006896552,0.0,0.006896552,0.04137931,0.027586207,0.034482759,0.048275862,0.0,0.020689655,0.0,0.006896552,0.0,0.020689655,0.682758621,0.303448276,10,0.344827586,6,0.451612903,0.64516129,0.322580645,0.0,8,0.178571429,0.303571429,0.142857143,0.25,0.160714286,0.142857143,0.626666667,0.6,0.026666667,0.0,0.146666667,0.0,0.36,0.613333333,0.066666667,0.36,0.146666667,0.093333333,0.026666667,0.24,0.173333333,0.053333333,0.013333333,0.307692308,1.0,3,0.158,1,0.053,5,0.263,4,0.211,0,0.0,0,0.0,0,0.0,0,0.0,6,0.316,19,0.064189189,1.357142857,1,0.003,4,73.0,3.25,35.44949458972112,1.2583057392117916,74,3
id_ AQ9xXr,1852,N,Järva maakond,9.0,8,8.5,1.0,0,1.0,2,1.5,0.0,1,0.5,2.0,1,1.0,1,1.0,1,1.0,2.0,2,0.0,0,0.0,1.0,0,0.5,244,14,5.62704918,17.42857143,51,16.6133942,17.22517564402811,120,0.491803279,7.682212796,42.581175,0.023484556,111.5189003,3.278050341,0.540983607,0.098360656,0.131147541,0.0,0.106557377,0.004098361,0.0,0.151639344,0.274590164,0.233606557,1.175438596,43.03278689,0.708333333,0.6875,0.269230769,1.0,0.189189189,0.52238806,0.614035088,1.90625,0.045081967,0.053278689,0.090163934,0.102459016,0.172131148,13,0.3828125,0.140625,0.171875,0.0078125,0.015625,0.0234375,0.0390625,0.015625,0.0234375,0.09375,0.0078125,0.046875,0.0,0.03125,0.0,0.015625,0.6015625,0.390625,11,0.358208955,6,0.375,0.666666667,0.291666667,0.0,6,0.459459459,0.216216216,0.135135135,0.432432432,0.108108108,0.108108108,0.666666667,0.49122807,0.175438596,0.0,0.0,0.01754386,0.50877193,0.666666667,0.01754386,0.228070175,0.298245614,0.052631579,0.01754386,0.175438596,0.140350877,0.01754386,0.01754386,0.346153846,1.0,14,0.4,1,0.029,1,0.029,1,0.029,4,0.114,2,0.057,0,0.0,4,0.114,8,0.229,35,0.143442623,2.5,6,0.025,3,80.0,4.333333333333333,90.86253353280438,4.041451884327381,168,7
id_ 2RzB08,3097,M,Järva maakond,17.0,14,15.5,2.0,1,2.0,2,2.0,2.0,2,2.0,2.0,3,2.0,2,2.0,2,2.0,2.0,2,2.0,0,1.0,1.0,0,0.5,419,31,5.260143198,13.51612903,39,13.79201548,14.435944260528142,194,0.46300716,9.477520194,47.34452089,0.021121768,174.8145695,3.025469442,0.508353222,0.085918854,0.159904535,0.002386635,0.112171838,0.021479714,0.002386635,0.114558473,0.260143198,0.241050119,1.079207921,42.48210024,0.666666667,0.567164179,0.212765957,0.888888889,0.291666667,0.568807339,0.425742574,1.858695652,0.035799523,0.042959427,0.071599045,0.095465394,0.164677804,12,0.402061856,0.211340206,0.18556701,0.020618557,0.0,0.020618557,0.046391753,0.010309278,0.025773196,0.041237113,0.005154639,0.010309278,0.0,0.005154639,0.0,0.025773196,0.75257732,0.237113402,11,0.23853211,5,0.194444444,0.833333333,0.166666667,0.0,7,0.270833333,0.125,0.229166667,0.270833333,0.270833333,0.104166667,0.633663366,0.574257426,0.059405941,0.0,0.00990099,0.0,0.465346535,0.594059406,0.04950495,0.376237624,0.099009901,0.059405941,0.04950495,0.198019802,0.188118812,0.00990099,0.0,0.276595745,1.0,21,0.583,2,0.056,0,0.0,1,0.028,2,0.056,2,0.056,0,0.0,6,0.167,2,0.056,36,0.085918854,1.161290323,13,0.031,8,51.5,3.75,18.86038933093073,1.035098339013531,59,3
id_ TqrZe0,2414,N,Järva maakond,12.0,7,9.5,3.0,2,1.0,0,0.5,1.0,1,1.0,2.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,0,0.5,1.0,0,0.5,315,21,5.158730159,15.0,39,13.78025534,14.04730158730159,153,0.480769231,8.492077756,45.03486007,0.022205021,104.0,2.630383797,0.509615385,0.063492063,0.161904762,0.0,0.104761905,0.022222222,0.0,0.149206349,0.26031746,0.234920635,1.108108108,40.0,0.9,0.666666667,0.242424242,0.714285714,0.255319149,0.56097561,0.432432432,1.521126761,0.079365079,0.082539683,0.095238095,0.111111111,0.13968254,11,0.436241611,0.154362416,0.167785235,0.006711409,0.0,0.006711409,0.020134228,0.080536913,0.013422819,0.060402685,0.033557047,0.013422819,0.0,0.0,0.0,0.006711409,0.785234899,0.208053691,11,0.219512195,6,0.25,0.95,0.05,0.0,6,0.170212766,0.212765957,0.042553191,0.446808511,0.191489362,0.106382979,0.675675676,0.662162162,0.013513514,0.0,0.013513514,0.0,0.594594595,0.648648649,0.040540541,0.432432432,0.175675676,0.067567568,0.027027027,0.216216216,0.189189189,0.013513514,0.013513514,0.393939394,1.0,15,0.357,2,0.048,1,0.024,1,0.024,7,0.167,7,0.167,0,0.0,0,0.0,9,0.214,42,0.133333333,2.0,11,0.035,7,44.71428571428572,2.857142857142857,20.21314989237028,1.5735915849388864,57,4
id_ BNiGHV,1924,N,Järva maakond,12.0,7,9.5,1.0,0,1.0,1,1.0,1.0,1,1.0,1.0,1,2.0,2,1.0,1,1.0,2.0,1,2.0,0,1.0,1.0,0,0.5,358,39,4.863128492,9.179487179,32,11.25976707,11.029664804469274,164,0.458100559,8.66766933,44.29633603,0.022575231,123.7530864,2.493000955,0.410614525,0.069832402,0.159217877,0.0,0.103351955,0.019553073,0.005586592,0.159217877,0.223463687,0.259776536,0.860215054,36.73184358,0.68,0.596491228,0.243243243,0.857142857,0.210526316,0.675,0.365591398,2.1,0.025139665,0.027932961,0.041899441,0.055865922,0.106145251,11,0.43902439,0.12804878,0.140243902,0.006097561,0.006097561,0.012195122,0.036585366,0.024390244,0.030487805,0.103658537,0.0,0.036585366,0.0,0.0,0.0,0.036585366,0.707317073,0.280487805,11,0.3125,6,0.36,0.68,0.2,0.12,7,0.192982456,0.403508772,0.087719298,0.298245614,0.157894737,0.052631579,0.655913978,0.602150538,0.010752688,0.043010753,0.053763441,0.150537634,0.344086022,0.64516129,0.053763441,0.387096774,0.161290323,0.107526882,0.0,0.129032258,0.086021505,0.043010753,0.0,0.378378378,0.571428571,15,0.268,6,0.107,4,0.071,4,0.071,6,0.107,6,0.107,0,0.0,0,0.0,15,0.268,56,0.156424581,1.435897436,14,0.039,7,50.57142857142857,5.428571428571429,19.90692628925205,2.370453040886408,57,7
id_ gUwLN8,1881,M,Järva maakond,9.0,18,13.5,1.0,2,1.0,2,1.5,1.0,2,1.5,1.0,3,1.0,3,2.0,2,2.0,0.0,0,1.0,1,1.0,1.0,3,2.0,244,17,5.647540984,14.35294118,45,15.12826725,16.2674831243973,148,0.606557377,9.474729115,60.44304184,0.016544502,277.8346667,2.698203667,0.573770492,0.081967213,0.12704918,0.0,0.12295082,0.004098361,0.0,0.06557377,0.31557377,0.270491803,1.166666667,46.92622951,0.9,0.64516129,0.266666667,1.0,0.4375,0.818181818,0.46969697,1.615384615,0.12704918,0.147540984,0.172131148,0.221311475,0.290983607,10,0.460176991,0.150442478,0.132743363,0.026548673,0.0,0.026548673,0.03539823,0.017699115,0.026548673,0.061946903,0.0,0.079646018,0.0,0.0,0.0,0.008849558,0.787610619,0.212389381,10,0.233766234,5,0.15,0.95,0.05,0.0,4,0.1875,0.25,0.0625,0.4375,0.125,0.125,0.651515152,0.590909091,0.060606061,0.0,0.075757576,0.0,0.46969697,0.621212121,0.03030303,0.378787879,0.166666667,0.060606061,0.015151515,0.227272727,0.212121212,0.0,0.015151515,0.366666667,1.0,13,0.5,0,0.0,2,0.077,2,0.077,0,0.0,2,0.077,0,0.0,0,0.0,7,0.269,26,0.106557377,1.529411765,6,0.025,3,80.66666666666667,5.333333333333333,33.85754470326124,4.041451884327381,67,7
id_ az1pRM,4280,M,Järva maakond,16.0,13,14.5,3.0,3,2.0,1,1.5,2.0,2,2.0,2.0,1,2.0,2,1.0,3,2.0,2.0,1,1.0,0,0.5,1.0,0,0.5,368,26,5.320652174,14.15384615,39,13.33608104,14.363695652173911,158,0.426229508,8.154250626,40.85601153,0.024476202,131.8255034,2.34635384,0.467213115,0.076086957,0.127717391,0.0,0.100543478,0.013586957,0.0,0.198369565,0.230978261,0.252717391,0.913978495,37.0923913,0.75,0.617021277,0.189189189,0.8,0.232876712,0.6,0.344086022,1.647887324,0.046195652,0.073369565,0.08423913,0.097826087,0.157608696,9,0.564516129,0.155913978,0.086021505,0.0,0.0,0.0,0.043010753,0.010752688,0.059139785,0.059139785,0.0,0.005376344,0.0,0.0,0.0,0.016129032,0.666666667,0.333333333,9,0.317647059,5,0.357142857,0.857142857,0.142857143,0.0,7,0.342465753,0.260273973,0.068493151,0.246575342,0.273972603,0.150684932,0.602150538,0.559139785,0.043010753,0.0,0.032258065,0.0,0.387096774,0.591397849,0.021505376,0.247311828,0.172043011,0.150537634,0.010752688,0.225806452,0.215053763,0.010752688,0.0,0.486486486,0.8,16,0.39,3,0.073,2,0.049,1,0.024,1,0.024,6,0.146,0,0.0,0,0.0,12,0.293,41,0.111413043,1.576923077,2,0.005,5,73.2,5.0,33.27461494893667,2.0,82,4
