Student_id,Time_used(seconds),Sex,County,Total_Rater_1,Total_Rater_2,Total_Average,Asp_25_Rater_1,Asp_25_Rater_2,Asp_25_Average,Asp_28_Rater_1,Asp_28_Rater_2,Asp_28_Average,Asp_34_Rater_1,Asp_34_Rater_2,Asp_34_Average,Asp_35_Rater_1,Asp_35_Rater_2,Asp_35_Average,Asp_39_Rater_1,Asp_39_Rater_2,Asp_39_Average,Asp_40_Rater_1,Asp_40_Rater_2,Asp_40_Average,Asp_41_Rater_1,Asp_41_Rater_2,Asp_41_Average,Asp_42_Rater_1,Asp_42_Rater_2,Asp_42_Average,Asp_43_Rater_1,Asp_43_Rater_2,Asp_43_Average,word_count,sent_count,word_len,sent_len,LIX,SMOG,FK,lemma_count,TTR,RTTR,Uber,Maas,MTLD,CVV,LD,A,D,I,J,K,N,P,S,V,SV_ratio,F-index,A_TTR,D_TTR,J_TTR,K_TTR,P_TTR,S_TTR,V_TTR,S_abstr,rare_5000,rare_4000,rare_3000,rare_2000,rare_1000,n_cases,Nom,Gen,Par,Add,Ill,AddIll,Ine,Ela,All,Ade,Abl,Tra,Ter,Ess,Abe,Com,Sing,Plur,S_cases,S_Plur,A_cases,A_Plur,A_Pos,A_Cmp,A_Sup,P_cases,P_Plur,P_Prs,P_Reflex,P_Dem,P_Ind,P_IntRel,V_Fin,V_Ind,V_Cnd,V_Imp,V_Prs1,V_Prs2,V_Prs3,V_Pres,V_Past,V_Sing,V_Plur,V_Neg,V_Pass,V_NonFin,V_Inf,V_Part,V_Conv,J_Sub,K_Post,replaced_words,replaced_word_ratio,wordorder_errors,wordorder_error_ratio,missing_words,missing_word_ratio,unnecessary_words,unnecessary_word_ratio,whitespace_errors,whitespace_error_ratio,misc_errors,misc_error_ratio,replaced_punct,replaced_punct_ratio,unnecessary_punct,unnecessary_punct_ratio,missing_punct,missing_punct_ratio,error_count,spelling_errors,spell_error_word_ratio,paragraph_count,mean_word_count,mean_sent_count,std_word_count,std_sent_count,diff_word_count,diff_sent_count,errors_per_word,errors_per_sent
id_ 01L8nV,4764,M,Pärnu maakond,10.0,11.0,10.5,0.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,1.5,2.0,1.0,1.5,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.5,468,31,5.991452991452992,15.096774193548388,51,16.818174593478055,18.58748552522746,241,0.5119825708061002,10.96886065821941,56.11237860126828,0.0178213796122589,212.27027027027032,3.658545578807566,0.5098039215686274,0.0705128205128205,0.141025641025641,0.0,0.0854700854700854,0.017094017094017,0.0064102564102564,0.1666666666666666,0.2692307692307692,0.2414529914529914,1.1150442477876106,40.38461538461538,0.7878787878787878,0.6363636363636364,0.175,0.75,0.2307692307692307,0.6825396825396826,0.4867256637168141,1.9787234042553192,0.0769230769230769,0.079059829059829,0.0982905982905982,0.1581196581196581,0.2008547008547008,13,0.3958333333333333,0.1833333333333333,0.1791666666666666,0.0041666666666666,0.0041666666666666,0.0083333333333333,0.0375,0.0625,0.0416666666666666,0.0291666666666666,0.0083333333333333,0.0083333333333333,0.0041666666666666,0.0,0.0,0.0333333333333333,0.6541666666666667,0.3375,12,0.3333333333333333,6,0.303030303030303,0.8787878787878788,0.1212121212121212,0.0,9,0.3717948717948718,0.1923076923076923,0.0512820512820512,0.4358974358974359,0.1538461538461538,0.1666666666666666,0.6548672566371682,0.6017699115044248,0.0530973451327433,0.0,0.0176991150442477,0.0,0.504424778761062,0.5752212389380531,0.1327433628318584,0.3805309734513274,0.1415929203539823,0.1061946902654867,0.0176991150442477,0.1769911504424778,0.1061946902654867,0.0530973451327433,0.0176991150442477,0.425,1.0,12,0.375,2,0.0625,3,0.09375,2,0.0625,0,0.0,2,0.0625,0,0.0,2,0.0625,9,0.28125,32,5,0.0106837606837606,5,92.8,6.0,37.425926842230645,2.345207879911715,81,5,0.0683760683760683,1.032258064516129
id_ Znw9Ff,6864,M,Pärnu maakond,12.0,11.0,11.5,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,0.0,1.0,0.5,0.0,0.0,0.0,404,32,6.742574257425742,12.625,65,17.122413403193683,20.46939356435644,223,0.5465994962216625,10.890917807058354,59.2801089500416,0.0168690648130007,231.58333333333337,3.148033093782618,0.6372795969773299,0.099009900990099,0.0519801980198019,0.0,0.099009900990099,0.0074257425742574,0.0148514851485148,0.1113861386138613,0.3910891089108911,0.2202970297029703,1.7752808988764044,55.693069306930695,0.775,0.8571428571428571,0.225,1.0,0.2444444444444444,0.6455696202531646,0.4719101123595505,2.458715596330275,0.1188118811881188,0.1311881188118812,0.1534653465346534,0.1905940594059406,0.2574257425742574,11,0.357429718875502,0.1887550200803212,0.2690763052208835,0.0040160642570281,0.0120481927710843,0.0160642570281124,0.0080321285140562,0.0240963855421686,0.0040160642570281,0.0321285140562249,0.0,0.0481927710843373,0.0,0.0,0.0,0.0321285140562249,0.6265060240963856,0.357429718875502,11,0.360759493670886,5,0.4,0.7,0.15,0.075,7,0.3111111111111111,0.0,0.0888888888888888,0.2666666666666666,0.3111111111111111,0.3333333333333333,0.6966292134831461,0.6853932584269663,0.0112359550561797,0.0,0.0,0.0,0.6292134831460674,0.6853932584269663,0.1123595505617977,0.4269662921348314,0.2022471910112359,0.0224719101123595,0.0898876404494382,0.2696629213483146,0.1685393258426966,0.1011235955056179,0.0,0.2,0.6666666666666666,34,0.7391304348,1,0.02173913043,0,0.0,0,0.0,3,0.0652173913,3,0.0652173913,0,0.0,3,0.0652173913,2,0.04347826087,46,12,0.0297029702970297,5,79.8,6.2,30.849635330097502,2.280350850198276,79,6,0.1138613861386138,1.4375
id_ iFamOD,6809,N,Pärnu maakond,10.0,9.0,9.5,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,405,39,5.928395061728395,10.384615384615383,49,14.295309363005046,16.02246913580247,190,0.4621212121212121,9.19609600962179,46.34799263567201,0.0215759074586186,132.0,2.7282410027474047,0.5328282828282829,0.0543209876543209,0.1802469135802469,0.0,0.091358024691358,0.0271604938271604,0.0,0.0888888888888888,0.3185185185185185,0.2395061728395061,1.3298969072164948,44.5679012345679,0.8636363636363636,0.589041095890411,0.3243243243243243,0.7272727272727273,0.25,0.4883720930232558,0.3917525773195876,2.2222222222222223,0.0938271604938271,0.1061728395061728,0.1135802469135802,0.1333333333333333,0.2345679012345679,11,0.3903743315508021,0.1871657754010695,0.1497326203208556,0.0,0.0106951871657754,0.0106951871657754,0.0855614973262032,0.053475935828877,0.0160427807486631,0.0481283422459893,0.0,0.0320855614973262,0.0,0.0,0.0053475935828877,0.0160427807486631,0.6737967914438503,0.320855614973262,11,0.3333333333333333,6,0.2727272727272727,0.9090909090909092,0.0909090909090909,0.0,9,0.3055555555555556,0.0555555555555555,0.0555555555555555,0.5277777777777778,0.2777777777777778,0.0833333333333333,0.6391752577319587,0.5979381443298969,0.0412371134020618,0.0,0.0103092783505154,0.0,0.5154639175257731,0.6288659793814433,0.1443298969072164,0.3711340206185567,0.1546391752577319,0.0824742268041237,0.0412371134020618,0.2371134020618556,0.1030927835051546,0.134020618556701,0.0,0.5135135135135135,0.7272727272727273,18,0.45,7,0.175,2,0.05,2,0.05,1,0.025,3,0.075,0,0.0,5,0.125,2,0.05,40,6,0.0148148148148148,5,80.8,7.6,18.79361593733361,2.6076809620810595,46,7,0.0987654320987654,1.0256410256410255
id_ MsCTED,7288,M,Pärnu maakond,11.0,12.0,11.5,0.0,1.0,0.5,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.5,390,34,6.115384615384615,11.470588235294118,51,15.482998801116809,18.26250377073907,213,0.5706371191135734,10.842105263157896,61.81599462698728,0.0161770429487423,388.1902127659576,3.142857142857143,0.5484764542936288,0.0692307692307692,0.1128205128205128,0.0,0.0743589743589743,0.0333333333333333,0.0,0.1,0.3564102564102564,0.2512820512820513,1.4183673469387754,49.74358974358975,0.8888888888888888,0.75,0.2413793103448276,0.6923076923076923,0.4358974358974359,0.5683453237410072,0.4489795918367347,2.375,0.0871794871794871,0.1025641025641025,0.1179487179487179,0.1358974358974359,0.1948717948717948,12,0.3658536585365853,0.2097560975609756,0.1707317073170731,0.0146341463414634,0.0048780487804878,0.0195121951219512,0.0682926829268292,0.0439024390243902,0.0341463414634146,0.0439024390243902,0.0,0.0292682926829268,0.0,0.0048780487804878,0.0,0.0097560975609756,0.7853658536585366,0.2146341463414634,12,0.2086330935251798,6,0.2222222222222222,0.8148148148148148,0.1481481481481481,0.037037037037037,7,0.2307692307692307,0.0512820512820512,0.0769230769230769,0.1538461538461538,0.4615384615384615,0.2564102564102564,0.5816326530612245,0.5408163265306123,0.0408163265306122,0.0,0.0510204081632653,0.0,0.4081632653061224,0.3979591836734694,0.2959183673469387,0.3775510204081632,0.0816326530612244,0.0918367346938775,0.0612244897959183,0.3061224489795918,0.1428571428571428,0.1122448979591836,0.0510204081632653,0.3448275862068966,0.9230769230769232,14,0.5833333333,3,0.125,2,0.08333333333,2,0.08333333333,0,0.0,1,0.04166666667,0,0.0,1,0.04166666667,1,0.04166666667,24,9,0.023076923076923,5,77.4,6.6,23.147354060453647,1.51657508881031,59,3,0.0615384615384615,0.7058823529411765
id_ xHjC8B,6170,M,Lääne-Viru maakond,5.0,2.0,3.5,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,397,26,6.214105793450882,15.26923076923077,53,17.388976658221566,20.77154911838792,197,0.4987212276214833,9.861573879771385,51.20750352709599,0.0195283880509984,228.7842655193608,2.919985580353726,0.5115089514066496,0.0680100755667506,0.181360201511335,0.0,0.0730478589420654,0.0554156171284634,0.0025188916876574,0.1536523929471032,0.2670025188916876,0.1914357682619647,1.394736842105263,43.19899244332493,0.7407407407407407,0.5972222222222222,0.2413793103448276,0.5909090909090909,0.2950819672131147,0.5566037735849056,0.4736842105263157,2.175675675675676,0.0680100755667506,0.0780856423173803,0.0906801007556675,0.1259445843828715,0.1914357682619647,10,0.2461538461538461,0.3230769230769231,0.1743589743589743,0.0,0.0,0.0,0.0564102564102564,0.0102564102564102,0.0307692307692307,0.0512820512820512,0.0,0.0461538461538461,0.0,0.0051282051282051,0.0,0.0461538461538461,0.6974358974358974,0.2923076923076923,10,0.2830188679245283,6,0.2962962962962963,0.8518518518518519,0.1481481481481481,0.0,7,0.3114754098360656,0.0983606557377049,0.0983606557377049,0.4098360655737705,0.2622950819672131,0.1311475409836065,0.6710526315789473,0.6447368421052632,0.0263157894736842,0.0,0.0131578947368421,0.0,0.3947368421052631,0.631578947368421,0.131578947368421,0.3289473684210526,0.0789473684210526,0.0921052631578947,0.1710526315789473,0.2236842105263157,0.131578947368421,0.0921052631578947,0.0,0.4482758620689655,0.7727272727272727,19,0.4418604651,2,0.04651162791,1,0.02325581395,5,0.1162790698,2,0.04651162791,5,0.1162790698,0,0.0,6,0.1395348837,3,0.06976744186,43,11,0.0277078085642317,5,78.4,5.0,46.715093920487845,2.549509756796392,94,6,0.1083123425692695,1.6538461538461535
id_ qHpoa7,7838,N,Lääne-Viru maakond,15.0,19.0,17.0,0.0,2.0,1.0,2.0,3.0,2.5,2.0,3.0,2.5,1.0,2.0,1.5,1.0,1.0,1.0,2.0,3.0,2.5,2.0,1.0,1.5,2.0,3.0,2.5,3.0,1.0,2.0,261,20,6.896551724137931,13.05,63,17.1805979094757,21.7347490421456,166,0.6360153256704981,10.275142045796873,68.42354797373591,0.0146148516061144,302.76,3.188889161527418,0.6360153256704981,0.1149425287356321,0.1302681992337164,0.0,0.057471264367816,0.0306513409961685,0.0,0.0957854406130268,0.2988505747126437,0.2720306513409962,1.0985915492957747,47.31800766283526,0.8666666666666667,0.7058823529411765,0.4,0.875,0.28,0.782051282051282,0.5352112676056338,2.588235294117647,0.1034482758620689,0.1111111111111111,0.1264367816091954,0.1724137931034483,0.2490421455938697,12,0.2706766917293233,0.2631578947368421,0.2330827067669172,0.0075187969924812,0.0,0.0075187969924812,0.0451127819548872,0.0451127819548872,0.0451127819548872,0.0150375939849624,0.0,0.0225563909774436,0.0075187969924812,0.0,0.0075187969924812,0.0225563909774436,0.6466165413533834,0.3383458646616541,11,0.2948717948717949,5,0.4,0.7666666666666667,0.2,0.0,6,0.4,0.16,0.04,0.44,0.12,0.24,0.5352112676056338,0.4084507042253521,0.1267605633802817,0.0,0.0,0.0,0.352112676056338,0.5070422535211268,0.0704225352112676,0.2816901408450704,0.0704225352112676,0.0985915492957746,0.0704225352112676,0.352112676056338,0.2816901408450704,0.0422535211267605,0.028169014084507,0.4666666666666667,0.75,12,0.7058823529,1,0.05882352941,2,0.1176470588,1,0.05882352941,0,0.0,0,0.0,0,0.0,1,0.05882352941,0,0.0,17,2,0.0076628352490421,5,52.0,3.8,18.06931099959265,1.3038404810405295,41,3,0.0651340996168582,0.85
id_ 3IFz3y,4022,N,Lääne-Viru maakond,13.0,11.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.5,1.0,1.0,1.0,2.0,1.0,1.5,0.0,0.0,0.0,348,27,6.514367816091954,12.88888888888889,59,17.20852691384213,20.97114942528736,195,0.5421686746987951,9.87878339907213,55.04867131805989,0.0181657427156089,332.0,3.015113445777636,0.6114457831325302,0.0775862068965517,0.0689655172413793,0.0,0.1063218390804597,0.014367816091954,0.0,0.0890804597701149,0.3908045977011494,0.2528735632183908,1.5454545454545454,53.5919540229885,0.8518518518518519,0.875,0.2162162162162162,0.8,0.4193548387096774,0.6323529411764706,0.4545454545454545,2.3902439024390243,0.1034482758620689,0.1206896551724138,0.1379310344827586,0.1695402298850574,0.264367816091954,12,0.3350515463917525,0.2371134020618556,0.2010309278350515,0.0103092783505154,0.0,0.0103092783505154,0.0309278350515463,0.0412371134020618,0.056701030927835,0.0154639175257731,0.0103092783505154,0.0309278350515463,0.0,0.0051546391752577,0.0,0.0154639175257731,0.6030927835051546,0.3865979381443299,12,0.3602941176470588,5,0.5185185185185185,0.8888888888888888,0.1111111111111111,0.0,7,0.3870967741935484,0.1290322580645161,0.1290322580645161,0.3225806451612903,0.2580645161290322,0.1612903225806451,0.5568181818181818,0.4659090909090909,0.0909090909090909,0.0,0.0,0.0,0.3863636363636363,0.5568181818181818,0.034090909090909,0.3068181818181818,0.0795454545454545,0.0909090909090909,0.0454545454545454,0.2954545454545454,0.2159090909090909,0.034090909090909,0.0454545454545454,0.2162162162162162,1.0,14,0.6086956522,3,0.1304347826,0,0.0,0,0.0,1,0.04347826087,2,0.08695652174,0,0.0,0,0.0,3,0.1304347826,23,5,0.014367816091954,4,86.0,6.5,66.94774081326419,4.509249752822894,153,10,0.0660919540229885,0.8518518518518519
id_ erk0rB,3502,N,Lääne-Viru maakond,14.0,14.0,14.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.5,3.0,2.0,2.5,2.0,1.0,1.5,2.0,2.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,3.0,2.0,334,18,6.553892215568863,18.55555555555556,64,20.054433182343363,23.796367265469065,189,0.5632530120481928,10.262958309036048,58.70739537703832,0.0170336291293059,265.46693386773546,3.4292856398964493,0.5753012048192772,0.1287425149700598,0.1137724550898203,0.0,0.0868263473053892,0.0479041916167664,0.0,0.1017964071856287,0.2964071856287425,0.2245508982035928,1.32,51.64670658682635,0.8372093023255814,0.6578947368421053,0.2413793103448276,0.625,0.3823529411764705,0.5858585858585859,0.56,2.5,0.1137724550898203,0.1437125748502994,0.1616766467065868,0.1886227544910179,0.2365269461077844,11,0.2386363636363636,0.3636363636363636,0.1363636363636363,0.0056818181818181,0.0,0.0056818181818181,0.0113636363636363,0.034090909090909,0.0397727272727272,0.0738636363636363,0.0,0.0284090909090909,0.0,0.0056818181818181,0.0,0.0511363636363636,0.7272727272727273,0.2613636363636363,10,0.2727272727272727,7,0.2325581395348837,0.9534883720930232,0.0465116279069767,0.0,7,0.2647058823529412,0.0294117647058823,0.1764705882352941,0.3235294117647059,0.2647058823529412,0.2058823529411764,0.52,0.4933333333333333,0.0266666666666666,0.0,0.0,0.0,0.3733333333333333,0.52,0.0933333333333333,0.3066666666666666,0.0666666666666666,0.0933333333333333,0.1466666666666666,0.3733333333333333,0.2266666666666666,0.0933333333333333,0.0533333333333333,0.2413793103448276,0.75,8,0.4210526316,1,0.05263157895,1,0.05263157895,2,0.1052631579,0,0.0,2,0.1052631579,0,0.0,2,0.1052631579,3,0.1578947368,19,10,0.029940119760479,4,81.75,4.25,29.556443177982924,1.8929694486000912,61,4,0.0568862275449101,1.0555555555555556
id_ y5QZZm,6311,M,Lääne-Viru maakond,19.0,11.0,15.0,2.0,1.0,1.5,2.0,1.0,1.5,3.0,2.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,2.0,1.0,1.5,2.0,0.0,1.0,2.0,1.0,1.5,437,21,6.212814645308924,20.80952380952381,63,19.94696966295077,21.904203988231448,241,0.5492957746478874,11.337337044809315,61.18364273755357,0.0163442376958411,291.94405594405595,3.917571750594063,0.568075117370892,0.0823798627002288,0.1212814645308924,0.0,0.102974828375286,0.0297482837528604,0.0022883295194508,0.1075514874141876,0.3295194508009153,0.217391304347826,1.5157894736842106,49.77116704805492,0.75,0.6037735849056604,0.1777777777777777,0.7692307692307693,0.3191489361702128,0.6597222222222222,0.5684210526315789,2.3653846153846154,0.0846681922196796,0.0961098398169336,0.1304347826086956,0.1578947368421052,0.217391304347826,11,0.2850877192982456,0.2368421052631578,0.1622807017543859,0.0043859649122807,0.0,0.0043859649122807,0.0745614035087719,0.0175438596491228,0.0307017543859649,0.0614035087719298,0.0,0.0657894736842105,0.0,0.0087719298245614,0.0,0.0482456140350877,0.7280701754385965,0.2675438596491228,11,0.2708333333333333,8,0.3333333333333333,0.8888888888888888,0.0833333333333333,0.0277777777777777,9,0.2127659574468085,0.0212765957446808,0.2553191489361702,0.3829787234042553,0.2127659574468085,0.1276595744680851,0.5894736842105263,0.5052631578947369,0.0842105263157894,0.0,0.0,0.0,0.4210526315789473,0.5894736842105263,0.0526315789473684,0.3052631578947368,0.1157894736842105,0.0631578947368421,0.0526315789473684,0.2736842105263158,0.2,0.0526315789473684,0.0210526315789473,0.4222222222222222,0.6153846153846154,22,0.6285714286,1,0.02857142857,1,0.02857142857,0,0.0,1,0.02857142857,3,0.08571428571,0,0.0,3,0.08571428571,4,0.1142857143,35,13,0.0297482837528604,5,86.4,4.0,43.50057470884724,1.224744871391589,103,3,0.080091533180778,1.6666666666666667
id_ O6fvTT,3360,N,Lääne-Viru maakond,8.0,10.0,9.0,0.0,0.0,0.0,2.0,1.0,1.5,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,425,16,5.722352941176471,26.5625,63,21.137847405774785,22.228669117647065,190,0.4454976303317535,9.151696810011227,45.193848066718594,0.0221269053815405,146.88397790055248,3.0071140721188216,0.462085308056872,0.0564705882352941,0.1176470588235294,0.0,0.1247058823529411,0.0141176470588235,0.0,0.1458823529411764,0.2658823529411764,0.2752941176470588,0.9658119658119658,39.882352941176464,0.9583333333333334,0.7,0.1509433962264151,0.8333333333333334,0.2419354838709677,0.5398230088495575,0.3931623931623931,2.1125,0.0517647058823529,0.0635294117647058,0.0729411764705882,0.0964705882352941,0.1247058823529411,11,0.3668341708542713,0.1407035175879397,0.1809045226130653,0.0,0.0,0.0,0.0854271356783919,0.0251256281407035,0.0904522613065326,0.0301507537688442,0.0,0.0201005025125628,0.0,0.0050251256281407,0.0050251256281407,0.0452261306532663,0.7135678391959799,0.2814070351758794,11,0.3008849557522124,6,0.25,0.7916666666666666,0.125,0.0833333333333333,8,0.2580645161290322,0.0483870967741935,0.0483870967741935,0.3387096774193548,0.3548387096774194,0.1774193548387097,0.6495726495726496,0.5982905982905983,0.0341880341880341,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.3931623931623931,0.6324786324786325,0.094017094017094,0.2991452991452991,0.1111111111111111,0.1111111111111111,0.1538461538461538,0.1965811965811965,0.1111111111111111,0.0769230769230769,0.0085470085470085,0.5471698113207547,0.8333333333333334,15,0.4411764706,4,0.1176470588,2,0.05882352941,2,0.05882352941,0,0.0,5,0.1470588235,0,0.0,2,0.05882352941,4,0.1176470588,34,11,0.0258823529411764,5,83.6,3.0,52.07014499691738,1.224744871391589,138,3,0.08,2.125
id_ UPLV9Y,8469,M,Lääne-Viru maakond,17.0,23.0,20.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.5,2.0,3.0,2.5,2.0,3.0,2.5,2.0,3.0,2.5,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,382,27,6.994764397905759,14.148148148148149,67,18.481644305966576,23.35081442699244,216,0.5630026809651475,10.873387834648453,61.038934532480766,0.0163829858377994,373.0,2.9397356096331952,0.5924932975871313,0.0890052356020942,0.0916230366492146,0.0,0.0837696335078534,0.0445026178010471,0.0026178010471204,0.112565445026178,0.3455497382198952,0.2303664921465968,1.5,52.22513089005236,0.8235294117647058,0.7428571428571429,0.28125,0.8823529411764706,0.3488372093023256,0.6363636363636364,0.4431818181818182,2.5,0.112565445026178,0.1387434554973822,0.1806282722513089,0.2225130890052356,0.2905759162303665,12,0.2809523809523809,0.2523809523809524,0.1666666666666666,0.0095238095238095,0.019047619047619,0.0285714285714285,0.0809523809523809,0.0238095238095238,0.0047619047619047,0.0333333333333333,0.0,0.0809523809523809,0.0,0.0047619047619047,0.0,0.0333333333333333,0.7714285714285715,0.219047619047619,12,0.2424242424242424,5,0.1176470588235294,1.0,0.0,0.0,8,0.2325581395348837,0.0232558139534883,0.1860465116279069,0.4418604651162791,0.1860465116279069,0.1627906976744186,0.5909090909090909,0.5113636363636364,0.0795454545454545,0.0,0.0,0.0,0.3409090909090909,0.5909090909090909,0.0795454545454545,0.3181818181818182,0.0227272727272727,0.0909090909090909,0.125,0.3068181818181818,0.2272727272727272,0.0795454545454545,0.0,0.40625,0.7647058823529411,8,0.5333333333,1,0.06666666667,2,0.1333333333,2,0.1333333333,0,0.0,1,0.06666666667,0,0.0,0,0.0,1,0.06666666667,15,7,0.0183246073298429,5,75.2,5.2,26.37612556839992,1.6431676725154982,61,4,0.0392670157068062,0.5555555555555556
id_ ELKfIr,5466,N,Lääne-Viru maakond,16.0,17.0,16.5,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.5,3.0,2.0,2.5,2.0,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,479,34,7.294363256784969,14.088235294117649,66,18.338567127224334,23.21046604445536,275,0.559652928416486,12.016257967081655,64.8106117547647,0.0154295719933006,352.4783427495292,3.5007597959494694,0.6507592190889371,0.0939457202505219,0.1210855949895615,0.0,0.0730688935281837,0.0313152400835073,0.0062630480167014,0.0835073068893528,0.3945720250521921,0.1962421711899791,2.0106382978723403,55.94989561586638,0.8888888888888888,0.5517241379310345,0.2285714285714285,0.8,0.2,0.6613756613756614,0.5106382978723404,2.2459016393442623,0.1169102296450939,0.1315240083507307,0.150313152400835,0.2025052192066805,0.2776617954070981,11,0.2779783393501805,0.2202166064981949,0.187725631768953,0.0072202166064981,0.003610108303249,0.0108303249097472,0.0505415162454873,0.0072202166064981,0.0577617328519855,0.0794223826714801,0.0,0.03971119133574,0.0,0.0,0.0,0.0505415162454873,0.5379061371841155,0.4440433212996389,11,0.4444444444444444,7,0.4222222222222222,0.8444444444444444,0.1555555555555555,0.0,7,0.5,0.15,0.125,0.325,0.1,0.3,0.7446808510638298,0.723404255319149,0.0212765957446808,0.0,0.0,0.0,0.5851063829787234,0.6595744680851063,0.1063829787234042,0.3191489361702128,0.2659574468085106,0.0425531914893617,0.1063829787234042,0.1808510638297872,0.1489361702127659,0.0212765957446808,0.0106382978723404,0.2,0.8666666666666667,7,0.4117647059,4,0.2352941176,1,0.05882352941,1,0.05882352941,0,0.0,0,0.0,0,0.0,1,0.05882352941,3,0.1764705882,17,6,0.0125260960334029,5,94.6,6.6,41.87242529398076,2.073644135332772,104,5,0.0354906054279749,0.5
id_ Vp04kh,3993,M,Lääne-Viru maakond,11.0,9.0,10.0,1.0,0.0,0.5,1.0,2.0,1.5,2.0,1.0,1.5,3.0,2.0,2.5,1.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,433,26,6.272517321016166,16.653846153846153,62,18.893986810689324,20.3913741339492,215,0.48661800486618,9.8652724733398,50.291099423599306,0.0198842342176107,214.46983815595885,3.031088913245536,0.6009732360097324,0.0946882217090069,0.0946882217090069,0.0,0.0669745958429561,0.0392609699769053,0.0184757505773672,0.1085450346420323,0.348729792147806,0.2217090069284064,1.5729166666666667,52.88683602771363,0.7317073170731707,0.6585365853658537,0.2068965517241379,0.5294117647058824,0.1702127659574468,0.5761589403973509,0.4375,2.4414414414414414,0.0739030023094688,0.0808314087759815,0.0969976905311778,0.1270207852193995,0.1870669745958429,12,0.2550607287449393,0.2550607287449393,0.2024291497975708,0.0121457489878542,0.0121457489878542,0.0242914979757085,0.0404858299595141,0.0121457489878542,0.0607287449392712,0.0445344129554655,0.0,0.0607287449392712,0.0,0.0040485829959514,0.0,0.0283400809716599,0.7206477732793523,0.2672064777327935,12,0.2582781456953642,8,0.3170731707317073,0.8536585365853658,0.0975609756097561,0.024390243902439,8,0.2978723404255319,0.1276595744680851,0.1063829787234042,0.3404255319148936,0.0851063829787234,0.3404255319148936,0.59375,0.5104166666666666,0.0833333333333333,0.0,0.03125,0.0,0.46875,0.4895833333333333,0.2395833333333333,0.3958333333333333,0.1041666666666666,0.0104166666666666,0.0625,0.3125,0.1666666666666666,0.1354166666666666,0.0104166666666666,0.2758620689655172,0.8235294117647058,27,0.54,2,0.04,3,0.06,5,0.1,1,0.02,5,0.1,0,0.0,0,0.0,7,0.14,50,7,0.0161662817551963,5,84.8,5.0,34.16430886173464,1.0,80,2,0.115473441108545,1.9230769230769231
